# Image list with two lines of data per image:
# IMAGE_ID, QW, QX, QY, QZ, TX, TY, TZ, CAMERA_ID, NAME
1 0.84471076415644764 -0.01537132560547305 0.27398427957432525 0.45952155750682672 -1.8234427822666572 -0.38786983001128816 12.008087076693641 1 frame000002.png

2 0.70628087578641863 -0.03333328143532005 0.35983110938176111 0.60875100785806868 -0.49883594599025161 -0.26319036512983507 9.9581221542272473 2 frame000024.png

3 0.28484389690064277 -0.036207413884995036 0.53273636111186184 0.79608099281888911 0.14995155640758284 -0.38983227753717697 10.800319083326189 3 frame000052.png

4 0.03023969920503089 0.033804776780596894 -0.56985347764943717 -0.82049363901839334 0.92892002660300876 0.017279596180975965 11.172003448982501 4 frame000075.png

5 0.52648385395947206 0.027682515624489916 -0.46813630769062442 -0.70915218907542699 -0.14185152595433248 0.46963576446771377 9.920150825669344 5 frame000102.png

6 0.82209374344315977 0.018980004465461782 -0.28837044044547622 -0.49055491588545419 -0.93205904914484972 0.42525861004656029 11.817293837027041 6 frame000125.png

7 0.98327733466064005 0.019228112188074065 -0.1179260527321575 -0.13743874610663309 0.6355598916385119 -0.26692823265744886 11.252225707662433 7 frame000153.png

8 0.99032787888142448 0.040082267395091783 0.074644707979193758 0.10987389008034257 0.11707405687514613 0.091928276995633773 11.731260224655879 8 frame000175.png

9 0.81982856713371288 -0.023878053955293389 0.29573898095933482 0.48974423344427997 0.19860871742960029 0.16571262126709185 10.094701035410221 9 frame000202.png

