# Image list with two lines of data per image:
# IMAGE_ID, QW, QX, QY, QZ, TX, TY, TZ, CAMERA_ID, NAME
1 0.42168516778427984 -0.098216975944469098 0.65996613660517522 0.6139867616174689 0.49743756353016932 -2.6367711114229762 10.428799083271054 1 frame000002.png

2 0.79228143848553589 -0.18418349277325879 0.3955368028784062 0.42651752694333933 0.32989271691900202 -0.50161488915394603 7.4261616968401798 2 frame000024.png

3 0.96438749949741742 -0.01590932893482238 0.23051461536357531 0.12871152306512829 -0.23568598024505935 -1.9052509036134886 10.34055964512218 3 frame000052.png

4 0.99163983366914177 -0.0023664266776014763 -0.10746602030187313 -0.071385536251355589 -0.65525182034345608 -2.0555302032141944 11.621707785953888 4 frame000075.png

5 0.79403350739986422 0.012931261754132929 -0.48854572834247256 -0.36147841279119097 -0.20791019831467628 -1.7507023390884378 11.715832152182466 5 frame000102.png

6 0.41199080773726471 0.030878448838301025 -0.73782872492659379 -0.53377792049740491 -0.65068821458528125 -2.4281721590596965 12.67482177105636 6 frame000125.png

7 0.1250580294127481 0.073738117855736085 -0.81806438125531267 -0.55650143519658291 -0.019523499379314746 -4.3082317191529391 16.091786748853632 7 frame000153.png

8 0.17508737115023865 -0.059270350148200632 0.81602909482386898 0.54765678527518002 1.7719899443509157 -4.2173872316619603 15.838088574904788 8 frame000175.png

9 0.32261509672626604 -0.021975906298787345 0.79298091496295031 0.51635048892314528 -1.1399755391069979 -2.8111649738639084 13.926604353796288 9 frame000202.png

