# Image list with two lines of data per image:
# IMAGE_ID, QW, QX, QY, QZ, TX, TY, TZ, CAMERA_ID, NAME
1 0.99955935557195441 -0.0067477771422688937 -0.028678581193750219 -0.0036195542448561632 0.84226566303700112 -5.8822048171994838 10.855981059606981 1 frame000002.png

2 0.99951253352748015 0.01555522078330066 0.025948961154097061 0.0077059615158308111 0.72171400172447575 -4.8496327546616316 12.254307083725687 2 frame000024.png

3 0.99901054895858699 -0.038450794848075176 0.010429162731658392 -0.019765930530330305 0.95388119354358591 -3.9517561412466948 10.583512166368225 3 frame000052.png

4 0.98338164117893301 -0.14532629457353607 -0.08949827521356668 -0.061894059743657248 -0.090999787200353011 -0.84633527193741975 8.9293161135629902 4 frame000075.png

5 0.87187498496701943 -0.37850889084294981 -0.30931131450218563 -0.029858681526969879 -1.9391540274009915 -1.2814084938836414 9.2295710568545601 5 frame000102.png

6 0.85379546475404611 -0.47672192057564705 -0.098597550006166323 -0.18452110432378632 -1.3585164153234301 0.36317141480737813 8.3708275663516396 6 frame000125.png

7 0.8684497372747414 -0.37038091261280875 0.16022240137222032 -0.28799620743692961 0.60610506347884519 1.0441112837081534 7.4938590233598408 7 frame000153.png

8 0.98479060715769495 -0.078740816425833457 0.090702859317779549 -0.12554017362641912 1.5682736055638742 -1.8580177397753825 6.9159262290462262 8 frame000175.png

9 0.99908762579822896 0.011654674508660029 -0.040740633037513629 -0.0053183981290146915 0.33722051982552664 -2.6537976335763371 8.6735958393104475 9 frame000202.png

