# Image list with two lines of data per image:
# IMAGE_ID, QW, QX, QY, QZ, TX, TY, TZ, CAMERA_ID, NAME
1 0.81801831712701534 -0.023899742670379767 0.29509632393509322 0.49314601767120636 -0.17789655383013869 -1.0144003517566818 13.919347598607889 1 frame000002.png

2 0.99715772771973632 -0.021053088063154909 0.022300525333848964 0.068818021634247328 -0.12042584857778309 -1.2279933558106375 13.2036105366303 2 frame000024.png

3 0.95037053672907068 0.0099829450817524937 -0.20109418385140898 -0.23718624105527067 -1.3060718562290723 -1.9582689206434829 13.860014678430227 3 frame000052.png

4 0.73871324998426069 0.014395368510399726 -0.43703541078710739 -0.51292841350551543 -0.72732673044002905 -1.2497817189103113 13.924260188890665 4 frame000075.png

5 0.4026741402179439 0.0047580369724659023 -0.5938106010317955 -0.69657725198729081 -0.5090184995651077 -1.3499633351607816 13.963047408539927 5 frame000102.png

6 0.00058777041081776711 -0.012659895372466111 -0.63704846891812406 -0.77071955329041497 0.5116684939135282 -1.2299947789700225 14.321769298104488 6 frame000125.png

7 0.39401128706454619 0.013381539227003683 0.58358083639787961 0.70993622774359633 0.0010981525238573653 -1.3952032581227889 13.635154918978653 7 frame000153.png

8 0.7434342687296932 0.018481102324636588 0.43103366911324459 0.5110517713754511 1.0684551051250164 -0.89575422910417979 13.407300388576864 8 frame000175.png

9 0.77707905052694137 0.03281953781897208 0.39515554074919512 0.48879763275276544 -0.012435806318617626 -0.98435824549429918 11.863771320281444 9 frame000202.png

