# Image list with two lines of data per image:
# IMAGE_ID, QW, QX, QY, QZ, TX, TY, TZ, CAMERA_ID, NAME
1 0.99879531503028995 -0.018325311033424385 0.039403685056765392 0.022791473252507431 0.20705302323370306 -3.849597499908687 14.761763420474617 1 frame000002.png

2 0.98651003272738191 -0.017886643624682581 -0.1331316394422577 -0.093562759084370659 0.097977107472824954 -2.4290390425946735 12.743750539144377 2 frame000024.png

3 0.78968044565384687 -0.027335331148109064 -0.51839725621820609 -0.32698907958584844 -0.59949703490601514 -1.7728457928653771 11.086260356470417 3 frame000052.png

4 0.44386083889317041 -0.03589255575882716 -0.76120373331372393 -0.47145323896161667 -0.44518784755413776 -1.3906172855360968 10.587299769831297 4 frame000074.png

5 0.15357048803382523 -0.0024632889952070601 0.83041142226450859 0.53556223465159924 0.54408370589654154 -1.1122947136083274 10.085252310972717 5 frame000101.png

6 0.71339314853963032 -0.019145238290097746 0.58702317538037418 0.38224006466338689 -0.058001082598072351 -0.93654793980870865 9.5385605149888093 6 frame000125.png

7 0.96814865379553061 -0.010273438453873815 0.2178194350015793 0.12303387481433156 -0.12454872796318217 -2.0692769042934445 12.457264640361149 7 frame000153.png

8 0.99759804072171698 0.0080546738236476501 -0.054712814082042982 -0.04171066234201825 -0.26435501425396685 -1.4382219763313302 11.9530666283488 8 frame000175.png

9 0.84991975614212645 0.016851822592619865 -0.45279718460270868 -0.26893704432538784 -0.49734049208596254 -0.89271908420325263 12.370993121017483 9 frame000202.png

