# Image list with two lines of data per image:
# IMAGE_ID, QW, QX, QY, QZ, TX, TY, TZ, CAMERA_ID, NAME
1 0.99879531503028995 -0.018325311033424385 0.039403685056765392 0.022791473252507431 0.33883318698404868 -3.8130640634289357 14.994855187582486 1 frame000002.png

2 0.98651003272738191 -0.017886643624682581 -0.1331316394422577 -0.093562759084370659 0.36708044483362706 -2.442750439441074 12.723065666325747 2 frame000024.png

3 0.78968044565384687 -0.027335331148109064 -0.51839725621820609 -0.32698907958584844 -0.73198397438299723 -1.958523463539223 11.231186149543134 3 frame000052.png

4 0.44386083889317041 -0.03589255575882716 -0.76120373331372393 -0.47145323896161667 -0.51267465070514051 -1.5743408006037907 10.40095687279257 4 frame000074.png

5 0.15357048803382523 -0.0024632889952070601 0.83041142226450859 0.53556223465159924 0.49560788389926769 -1.3007744509554215 10.272756861447441 5 frame000101.png

6 0.71339314853963032 -0.019145238290097746 0.58702317538037418 0.38224006466338689 0.028759650855491259 -1.1155275554861177 9.721512255116572 6 frame000125.png

7 0.96814865379553061 -0.010273438453873815 0.2178194350015793 0.12303387481433156 -0.26473447156582797 -2.1128722143405043 12.230372863602316 7 frame000153.png

8 0.99759804072171698 0.0080546738236476501 -0.054712814082042982 -0.04171066234201825 -0.15220694388390027 -1.654588174776046 11.836272140835113 8 frame000175.png

9 0.84991975614212645 0.016851822592619865 -0.45279718460270868 -0.26893704432538784 -0.75377996809098491 -0.81235459240260988 12.399503067748148 9 frame000202.png

