# Image list with two lines of data per image:
# IMAGE_ID, QW, QX, QY, QZ, TX, TY, TZ, CAMERA_ID, NAME
1 0.99709787284690476 -0.021146341824597802 0.022450069080607982 0.069603581731767811 -0.23753103123811092 -1.1270050374325251 14.623171907833102 1 frame000002.png

2 0.98583370428443162 -0.0006630668291676212 -0.13862271140229687 -0.094420398869587016 0.99379887601356853 -1.9887558879272649 15.767648200749475 2 frame000024.png

3 0.77759001961793217 0.043131895466305928 -0.4653616724980939 -0.42063275520796556 -0.15516367119365571 -1.4150580288688537 14.364826531951971 3 frame000052.png

4 0.4342887192770048 0.064439602962891043 -0.6500356446369624 -0.62023745983303236 -0.42719288970838676 -2.0463916110634934 14.177496572805451 4 frame000075.png

5 0.078150575526961655 -0.097351694051158358 0.72834687080687033 0.6737402845281063 -0.3708044646100177 -1.3704771621951861 14.437846126205198 5 frame000102.png

6 0.49351053980593923 -0.12049793502857084 0.63981074351783518 0.57668865710490158 1.1072375705517175 -1.8852780731048546 14.752539184596007 6 frame000125.png

7 0.81611329957467149 -0.10799332507611158 0.4319043889507751 0.3684496204386784 1.1179114134791655 -0.96087667175682778 14.114807490925349 7 frame000153.png

8 0.97534857499320571 -0.067655875701134294 0.1625546638888169 0.13301812278719319 1.1517623181543644 -0.78019615594489466 12.560009676398932 8 frame000175.png

9 0.99997928116328472 0.00036224401124411535 -0.0063628138307737503 -0.00090588276942268973 0.5871838713156351 -1.2269636545854707 13.502830509889295 9 frame000202.png

