# Image list with two lines of data per image:
# IMAGE_ID, QW, QX, QY, QZ, TX, TY, TZ, CAMERA_ID, NAME
1 0.96990250985685511 -0.042438881317962744 0.19063721583822046 0.14541497399960421 -1.5888155871447958 -0.91475439012638848 10.556783298612352 1 frame000002.png

2 0.88828024804862016 -0.10593743478196485 0.32732436144638666 0.30429298914403802 -1.539588534239041 -0.55981580826638488 9.8846884092792422 2 frame000024.png

3 0.71618853197381938 -0.11854806611530914 0.49551084622311337 0.47695843001750154 -1.2192171756281556 0.059257502389093553 9.5053382233313322 3 frame000052.png

4 0.50124561500261378 -0.11793054439197787 0.60790781724501708 0.60439499160107368 -1.0735649139589984 -0.50084974634038537 9.8774581922046281 4 frame000075.png

5 0.16503313694569266 -0.048460598438516453 0.70042415701870042 0.69269158676389875 -0.28893564947564676 -0.3769304342186337 10.270147849794034 5 frame000102.png

6 0.30239869176443879 -0.026322944744717112 -0.67025445596072264 -0.67721569537623538 -0.37093029406774614 -0.36121995832033116 9.9893409724752456 6 frame000125.png

7 0.82229860235927443 -0.069002084070231576 -0.41564397871698777 -0.38249680248109358 -1.4105959665749821 -1.009814094151912 11.158817941470637 7 frame000153.png

8 0.98415091351780781 -0.09561969325578884 -0.13320910440619294 -0.06752176084073136 -0.33986875091914581 -0.66641255833995183 10.709915532549164 8 frame000175.png

9 0.99998133649258114 0.004597766714294807 0.0020887870272390252 -0.0034386300335698997 -0.52499581364774373 -0.83682992804695067 8.6992434168430588 9 frame000202.png

