# Image list with two lines of data per image:
# IMAGE_ID, QW, QX, QY, QZ, TX, TY, TZ, CAMERA_ID, NAME
1 0.93414655211942177 0.00058542458318177931 -0.29325981340392826 -0.20339262101597222 -0.1776478868895025 -0.33151450111812919 11.066195406077574 1 frame000002.png

2 0.99390173225850076 -0.076754601728502223 -0.078587906941629981 -0.009592633089220249 1.0163042338219368 -0.80203424632285081 10.585550738561134 2 frame000024.png

3 0.87330661746766769 -0.055344262356168045 0.384689837009212 0.29374528730391258 1.6720763342014522 -0.90168684142785827 10.398520237218024 3 frame000052.png

4 0.58307224148367942 -0.047245928824599846 0.65425524317423511 0.4793168682611964 0.41765679884583706 -1.4348602907007555 12.269039306648995 4 frame000075.png

5 0.10462717164907118 -0.01940352468672819 0.79779537936033751 0.5934637232836919 0.55713823384067462 -1.512407802938911 12.735122349890062 5 frame000102.png

6 0.33959808760032967 -0.030409807984131329 -0.7606052668082528 -0.55247444337282603 -0.2193773961334049 -2.3386181391111887 13.808679564711094 6 frame000125.png

7 0.77300861546894239 -0.060278860764528701 -0.50980141004287571 -0.37272867031396295 0.54566939772166778 -2.3119346237900924 12.676324428042784 7 frame000153.png

8 0.98165774032469411 -0.016809724052673145 -0.17375850193218989 -0.076638743753857 -0.52803656726602632 -1.3817540636785095 13.340803758330647 8 frame000175.png

9 0.99997713934897681 -0.00094080091182988828 0.006595692568937217 0.0011543451030287754 1.719898782725743 -1.0696921871309291 12.6895014476782 9 frame000202.png

